AveragePrice,С2,С3,type,year,region,С1,Total Volume,Date
4.92,119245,18614.9,диетическое,2023,Республика Мордовия,152250,447962,2023-02-18 00:00:00
3.72,136215,16577.9,диетическое,2023,Республика Мордовия,222366,558926,2023-02-11 00:00:00
3.52,318396,23719.2,диетическое,2023,Республика Мордовия,311039,858102,2023-02-04 00:00:00
4.28,256043,16669.8,диетическое,2023,Республика Мордовия,168172,566135,2023-01-28 00:00:00
5.04,122174,17624.9,диетическое,2023,Республика Мордовия,192219,460709,2023-01-21 00:00:00
5.64,136499,21680.7,диетическое,2023,Республика Мордовия,160897,439652,2023-01-14 00:00:00
4.72,118483,19625.4,диетическое,2023,Республика Мордовия,192510,464721,2023-01-07 00:00:00
4.04,895797,2202.74,диетическое,2023,Республика Татарстан,198289,1.20327e+06,2023-03-25 00:00:00
5.52,435108,2698.44,диетическое,2023,Республика Татарстан,215280,777301,2023-03-18 00:00:00
5.16,434279,2517.79,диетическое,2023,Республика Татарстан,270255,904334,2023-03-11 00:00:00
4.64,426278,2512.69,диетическое,2023,Республика Татарстан,386100,1.05131e+06,2023-03-04 00:00:00
4.68,431346,2127.86,диетическое,2023,Республика Татарстан,383690,984000,2023-02-25 00:00:00
4.24,835774,2425.38,диетическое,2023,Республика Татарстан,193705,1.14907e+06,2023-02-18 00:00:00
5.28,405148,3199.77,диетическое,2023,Республика Татарстан,267696,823087,2023-02-11 00:00:00
3.36,1.11399e+06,2886.78,диетическое,2023,Республика Татарстан,459981,1.70625e+06,2023-02-04 00:00:00
5.52,418612,2588.33,диетическое,2023,Республика Татарстан,246497,821352,2023-01-28 00:00:00
4.04,919666,2578.69,диетическое,2023,Республика Татарстан,259497,1.30193e+06,2023-01-21 00:00:00
4.84,785766,2860.37,диетическое,2023,Республика Татарстан,193892,1.11738e+06,2023-01-14 00:00:00
5.84,466936,2525.01,диетическое,2023,Республика Татарстан,209267,818086,2023-01-07 00:00:00
5.6,149867,998.53,диетическое,2023,Удмуртская Республика,103574,524266,2023-03-25 00:00:00
4.84,191972,1244.44,диетическое,2023,Удмуртская Республика,91648.2,685506,2023-03-18 00:00:00
5.68,134994,920.6,диетическое,2023,Удмуртская Республика,96728.7,514742,2023-03-11 00:00:00
5.72,135423,571.39,диетическое,2023,Удмуртская Республика,93608.8,456320,2023-03-04 00:00:00
4.88,173329,710.13,диетическое,2023,Удмуртская Республика,86796.3,636462,2023-02-25 00:00:00
5.84,135317,639.03,диетическое,2023,Удмуртская Республика,92450.9,468075,2023-02-18 00:00:00
5.6,129399,631.78,диетическое,2023,Удмуртская Республика,98161.8,468936,2023-02-11 00:00:00
4.16,289708,853.2,диетическое,2023,Удмуртская Республика,189718,909128,2023-02-04 00:00:00
5.36,178485,599.03,диетическое,2023,Удмуртская Республика,125676,548587,2023-01-28 00:00:00
5.24,202784,754.76,диетическое,2023,Удмуртская Республика,125236,600670,2023-01-21 00:00:00
5.04,214002,1034.16,диетическое,2023,Удмуртская Республика,109322,709903,2023-01-14 00:00:00
5.72,133128,1132.42,диетическое,2023,Удмуртская Республика,116665,474305,2023-01-07 00:00:00
4.76,73267.2,4313.11,диетическое,2023,Чувашская Республика,205952,450658,2023-03-25 00:00:00
4.24,78736.7,3687.24,диетическое,2023,Чувашская Республика,230046,542847,2023-03-18 00:00:00
4.52,79944.6,4374.67,диетическое,2023,Чувашская Республика,217013,482066,2023-03-11 00:00:00
4.64,71897.9,3953.91,диетическое,2023,Чувашская Республика,213097,457398,2023-03-04 00:00:00
5.0,70216.9,3960.77,диетическое,2023,Чувашская Республика,178667,405689,2023-02-25 00:00:00
4.8,65055.8,3355.35,диетическое,2023,Чувашская Республика,173173,396970,2023-02-18 00:00:00
4.2,65654.7,3577.01,диетическое,2023,Чувашская Республика,213634,452806,2023-02-11 00:00:00
3.84,97949.8,4065.74,диетическое,2023,Чувашская Республика,304189,678235,2023-02-04 00:00:00
4.88,72212.8,3511.52,диетическое,2023,Чувашская Республика,209198,435491,2023-01-28 00:00:00
4.4,77898.3,3486.87,диетическое,2023,Чувашская Республика,234535,506254,2023-01-21 00:00:00
4.96,82399,3424.35,диетическое,2023,Чувашская Республика,190129,423920,2023-01-14 00:00:00
4.76,64214.5,3089.49,диетическое,2023,Чувашская Республика,201490,402919,2023-01-07 00:00:00
2.8,966590,30130.8,диетическое,2023,Кировская область,3.99974e+06,9.01059e+06,2023-03-25 00:00:00
3.44,1.1152e+06,28384.4,диетическое,2023,Кировская область,3.28939e+06,6.57914e+06,2023-03-18 00:00:00
3.56,926224,28752.6,диетическое,2023,Кировская область,3.30922e+06,6.62129e+06,2023-03-11 00:00:00
3.16,1.10489e+06,30623.3,диетическое,2023,Кировская область,3.59616e+06,7.39972e+06,2023-03-04 00:00:00
3.04,989821,28149,диетическое,2023,Кировская область,3.88871e+06,7.64848e+06,2023-02-25 00:00:00
3.12,1.06606e+06,25700.9,диетическое,2023,Кировская область,3.90487e+06,7.05786e+06,2023-02-18 00:00:00
2.8,917502,24745.2,диетическое,2023,Кировская область,3.88658e+06,8.04397e+06,2023-02-11 00:00:00
2.6,1.62361e+06,38521.3,диетическое,2023,Кировская область,4.77292e+06,1.03232e+07,2023-02-04 00:00:00
3.28,780892,46906.9,диетическое,2023,Кировская область,3.75442e+06,7.11084e+06,2023-01-28 00:00:00
3.44,931791,36818.1,диетическое,2023,Кировская область,3.42939e+06,7.12845e+06,2023-01-21 00:00:00
3.84,1.47046e+06,34008,диетическое,2023,Кировская область,3.13572e+06,6.51444e+06,2023-01-14 00:00:00
3.6,1.0649e+06,24586.4,диетическое,2023,Кировская область,3.19109e+06,6.14873e+06,2023-01-07 00:00:00
4.92,333311,18460.8,диетическое,2023,Нижегородская область,2.48923e+06,4.4549e+06,2023-03-25 00:00:00
4.28,397715,17560.9,диетическое,2023,Нижегородская область,2.99371e+06,5.27875e+06,2023-03-18 00:00:00
4.4,403001,18332.6,диетическое,2023,Нижегородская область,2.98467e+06,5.2392e+06,2023-03-11 00:00:00
4.48,410653,18500.6,диетическое,2023,Нижегородская область,2.95674e+06,5.05486e+06,2023-03-04 00:00:00
4.92,346795,16966.2,диетическое,2023,Нижегородская область,2.37831e+06,4.30256e+06,2023-02-25 00:00:00
4.92,315802,16241.9,диетическое,2023,Нижегородская область,2.26719e+06,4.08289e+06,2023-02-18 00:00:00
3.88,399356,16907.2,диетическое,2023,Нижегородская область,3.02813e+06,5.14131e+06,2023-02-11 00:00:00
3.8,625806,17920.4,диетическое,2023,Нижегородская область,4.4927e+06,7.51642e+06,2023-02-04 00:00:00
5.08,355406,16642.5,диетическое,2023,Нижегородская область,2.42077e+06,4.19997e+06,2023-01-28 00:00:00
4.56,461261,15728.6,диетическое,2023,Нижегородская область,2.92503e+06,4.95406e+06,2023-01-21 00:00:00
5.24,403224,17012.4,диетическое,2023,Нижегородская область,2.37114e+06,4.19899e+06,2023-01-14 00:00:00
4.56,402799,15351.1,диетическое,2023,Нижегородская область,2.74904e+06,4.54475e+06,2023-01-07 00:00:00
4.6,29539.6,544.24,диетическое,2023,Оренбургская область,23281.1,99982.7,2023-03-25 00:00:00
4.68,26680,594.18,диетическое,2023,Оренбургская область,21145.5,98328.7,2023-03-18 00:00:00
5.2,22874.9,509.82,диетическое,2023,Оренбургская область,20810.2,82487.8,2023-03-11 00:00:00
4.76,26446.4,559,диетическое,2023,Оренбургская область,21571.9,94804.2,2023-03-04 00:00:00
4.64,24410.8,555,диетическое,2023,Оренбургская область,21800.6,97120.8,2023-02-25 00:00:00
5.12,22242.8,495.67,диетическое,2023,Оренбургская область,21659.6,79223.8,2023-02-18 00:00:00
4.64,24035,453.07,диетическое,2023,Оренбургская область,25569.1,95011.3,2023-02-11 00:00:00
3.92,49563.7,560.55,диетическое,2023,Оренбургская область,36203.1,141363,2023-02-04 00:00:00
4.64,28636.9,406.68,диетическое,2023,Оренбургская область,25211.5,88197.8,2023-01-28 00:00:00
4.28,33395.5,517.34,диетическое,2023,Оренбургская область,24435.7,105005,2023-01-21 00:00:00
4.8,30621.8,483.2,диетическое,2023,Оренбургская область,25067.7,102538,2023-01-14 00:00:00
4.72,21852.1,487.93,диетическое,2023,Оренбургская область,27224.5,85027.9,2023-01-07 00:00:00
5.0,7515.78,518.71,диетическое,2023,Пензенская область,80921,165209,2023-03-25 00:00:00
4.28,6557.08,418.97,диетическое,2023,Пензенская область,90217.1,191261,2023-03-18 00:00:00
4.08,6013.84,404.77,диетическое,2023,Пензенская область,119801,249444,2023-03-11 00:00:00
5.28,9189.29,437.35,диетическое,2023,Пензенская область,67717.1,172051,2023-03-04 00:00:00
5.16,12327.4,470.34,диетическое,2023,Пензенская область,91834.2,188827,2023-02-25 00:00:00
4.88,7745.41,388.29,диетическое,2023,Пензенская область,100936,172847,2023-02-18 00:00:00
4.6,6205.36,372.01,диетическое,2023,Пензенская область,80260.5,174607,2023-02-11 00:00:00
3.6,7272.61,456.41,диетическое,2023,Пензенская область,174119,322674,2023-02-04 00:00:00
